,ID,FoodGroup,Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g,Fiber_g,VitA_mcg,VitB6_mg,VitB12_mcg,VitC_mg,VitE_mg,Folate_mcg,Niacin_mg,Riboflavin_mg,Thiamin_mg,Calcium_mg,Copper_mcg,Iron_mg,Magnesium_mg,Manganese_mg,Phosphorus_mg,Selenium_mcg,Zinc_mg,VitA_USRDA,VitB6_USRDA,VitB12_USRDA,VitC_USRDA,VitE_USRDA,Folate_USRDA,Niacin_USRDA,Riboflavin_USRDA,Thiamin_USRDA,Calcium_USRDA,Copper_USRDA,Magnesium_USRDA,Phosphorus_USRDA,Selenium_USRDA,Zinc_USRDA
195,11050.0,Vegetables and Vegetable Products,"Beans, shellie, canned, solids and liquids",30.0,1.76,0.19,6.19,0.63,3.4,11.0,0.049,0.0,3.1,0.03,18.0,0.205,0.054,0.032,29.0,0.08,0.99,15.0,0.382,30.0,2.1,0.27,0.0122222222222222,0.0288235294117647,0.0,0.0344444444444444,0.002,0.045,0.0128125,0.0415384615384615,0.0266666666666666,0.0241666666666666,8.888888888888889e-05,0.0357142857142857,0.0428571428571428,0.0381818181818181,0.0245454545454545
196,5338.0,Poultry Products,"USDA Commodity, Chicken, canned, meat only, with broth",133.0,22.41,4.69,0.23,0.03,0.0,10.0,0.215,0.2,0.0,0.21,5.0,5.471,0.143,0.0409999999999999,10.0,0.059,0.97,18.0,0.015,131.0,19.6,1.57,0.0111111111111111,0.1264705882352941,0.0833333333333333,0.0,0.0139999999999999,0.0125,0.3419375,0.11,0.0341666666666666,0.0083333333333333,6.555555555555556e-05,0.0428571428571428,0.1871428571428571,0.3563636363636364,0.1427272727272727
197,35198.0,American Indian/Alaska Native Foods,"Prickly pears, raw (Northern Plains Indians)",42.0,0.12,0.11,10.17,1.02,5.3,0.0,0.079,0.0,11.0,0.0,0.0,0.293,0.032,0.008,180.0,0.019,0.2,69.0,0.583,11.0,0.1,0.14,0.0,0.0464705882352941,0.0,0.1222222222222222,0.0,0.0,0.0183125,0.0246153846153846,0.0066666666666666,0.15,2.111111111111111e-05,0.1642857142857142,0.0157142857142857,0.0018181818181818,0.0127272727272727
198,28057.0,Baked Products,"KEEBLER, CHIPS DELUXE, Oatmeal Chocolate Chip Cookies",500.0,6.4,24.1,65.3,32.3,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.16,0.27,0.0,0.0,3.2,39.0,0.0,76.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.123076923076923,0.225,0.0,0.0,0.0928571428571428,0.1085714285714285,0.0,0.0545454545454545
199,1129.0,Dairy and Egg Products,"Egg, whole, cooked, hard-boiled",155.0,12.58,10.61,1.12,1.12,0.0,149.0,0.121,1.11,0.0,1.03,44.0,0.064,0.513,0.066,50.0,0.013,1.19,10.0,0.026,172.0,30.8,1.05,0.1655555555555555,0.0711764705882353,0.4625000000000001,0.0,0.0686666666666666,0.11,0.004,0.3946153846153846,0.055,0.0416666666666666,1.4444444444444446e-05,0.0238095238095238,0.2457142857142857,0.56,0.0954545454545454
200,11609.0,Vegetables and Vegetable Products,"Beets, pickled, canned, solids and liquids",65.0,0.8,0.08,16.28,13.59,2.6,2.0,0.05,0.0,2.3,0.06,27.0,0.251,0.048,0.01,11.0,0.1159999999999999,0.41,15.0,0.22,17.0,1.0,0.26,0.0022222222222222,0.0294117647058823,0.0,0.0255555555555555,0.004,0.0675,0.0156875,0.0369230769230769,0.0083333333333333,0.0091666666666666,0.0001288888888888,0.0357142857142857,0.0242857142857142,0.0181818181818181,0.0236363636363636
201,19075.0,Sweets,"Candies, CARAMELLO Candy Bar",462.0,6.19,21.19,63.81,56.92,1.2,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,213.0,0.0,1.09,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0188888888888888,0.0,0.0,0.0,0.0,0.0,0.1775,0.0,0.0,0.2142857142857142,0.0,0.0
202,14430.0,Beverages,"Cranberry juice cocktail, frozen concentrate",201.0,0.05,0.0,51.45,42.5,0.2,2.0,0.049,0.0,45.8,0.0,0.0,0.04,0.032,0.023,11.0,0.02,0.3,5.0,0.14,5.0,0.0,0.07,0.0022222222222222,0.0288235294117647,0.0,0.5088888888888888,0.0,0.0,0.0025,0.0246153846153846,0.0191666666666666,0.0091666666666666,2.2222222222222227e-05,0.0119047619047619,0.0071428571428571,0.0,0.0063636363636363
203,9211.0,Fruits and Fruit Juices,"Orange juice, chilled, includes from concentrate, with added calcium",47.0,0.68,0.12,11.27,8.31,0.3,2.0,0.076,0.0,33.6,0.2,19.0,0.28,0.039,0.046,140.0,0.042,0.13,11.0,0.023,47.0,0.1,0.07,0.0022222222222222,0.0447058823529411,0.0,0.3733333333333333,0.0133333333333333,0.0475,0.0175,0.03,0.0383333333333333,0.1166666666666666,4.666666666666667e-05,0.0261904761904761,0.0671428571428571,0.0018181818181818,0.0063636363636363
204,14100.0,Beverages,"Alcoholic Beverage, wine, table, red, Syrah",83.0,0.07,0.0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,18159.0,Baked Products,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",492.0,5.1,24.72,65.36,32.9,2.0,0.0,0.0579999999999999,0.03,0.0,2.01,92.0,2.665,0.297,0.292,21.0,0.3229999999999999,5.58,41.0,0.62,109.0,3.9,0.72,0.0,0.0341176470588235,0.0125,0.0,0.1339999999999999,0.23,0.1665625,0.2284615384615384,0.2433333333333333,0.0175,0.0003588888888888,0.0976190476190476,0.1557142857142857,0.0709090909090909,0.0654545454545454
206,36024.0,Restaurant Foods,"CRACKER BARREL, chicken tenderloin platter, fried",293.0,18.06,15.48,20.29,0.09,0.7,2.0,0.487,0.11,0.0,1.21,0.0,6.733,0.133,0.0969999999999999,12.0,0.066,0.59,28.0,0.262,268.0,16.3,0.66,0.0022222222222222,0.2864705882352941,0.0458333333333333,0.0,0.0806666666666666,0.0,0.4208125,0.1023076923076923,0.0808333333333333,0.01,7.333333333333333e-05,0.0666666666666666,0.3828571428571429,0.2963636363636364,0.06
207,11841.0,Vegetables and Vegetable Products,"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated",172.0,2.66,5.22,28.71,0.28,2.6,0.0,0.184,0.0,13.3,0.11,0.0,2.218,0.031,0.128,12.0,0.135,0.74,26.0,0.21,97.0,0.2,0.38,0.0,0.108235294117647,0.0,0.1477777777777778,0.0073333333333333,0.0,0.138625,0.0238461538461538,0.1066666666666666,0.01,0.00015,0.0619047619047619,0.1385714285714285,0.0036363636363636,0.0345454545454545
208,28000.0,Baked Products,"KELLOGG'S, EGGO, Mini Muffin Tops, Chocolate Chip",300.0,5.2,11.2,45.0,18.5,1.2,326.0,0.43,1.3,0.0,0.0,0.0,4.3,0.37,0.33,217.0,0.0,3.9,18.0,0.0,351.0,0.0,0.5,0.3622222222222222,0.2529411764705882,0.5416666666666667,0.0,0.0,0.0,0.26875,0.2846153846153846,0.275,0.1808333333333333,0.0,0.0428571428571428,0.5014285714285714,0.0,0.0454545454545454
209,36618.0,Restaurant Foods,"Restaurant, Chinese, general tso's chicken",295.0,12.9,16.36,23.99,11.6,0.9,11.0,0.2019999999999999,0.22,1.6,1.21,15.0,2.853,0.118,0.027,12.0,0.046,1.16,18.0,0.075,127.0,14.4,1.3,0.0122222222222222,0.1188235294117647,0.0916666666666666,0.0177777777777777,0.0806666666666666,0.0375,0.1783125,0.0907692307692307,0.0225,0.01,5.111111111111111e-05,0.0428571428571428,0.1814285714285714,0.2618181818181818,0.1181818181818181
210,11286.0,Vegetables and Vegetable Products,"Onions, yellow, sauteed",132.0,0.95,10.8,7.86,0.0,1.7,0.0,0.207,0.0,1.8,0.68,0.0,0.037,0.0409999999999999,0.049,20.0,0.017,0.27,9.0,0.102,33.0,0.0,0.21,0.0,0.1217647058823529,0.0,0.02,0.0453333333333333,0.0,0.0023125,0.0315384615384615,0.0408333333333333,0.0166666666666666,1.888888888888889e-05,0.0214285714285714,0.0471428571428571,0.0,0.019090909090909
211,28001.0,Baked Products,"KELLOGG'S, EGGO, NUTRI-GRAIN Frozen Fruit Pizza, Mixed Berry Granola",259.0,6.4,8.4,41.4,11.5,3.0,0.0,0.01,0.0,0.0,0.0,0.0,0.8,0.08,0.14,47.0,0.0,1.1,14.0,0.0,51.0,0.0,0.4,0.0,0.0058823529411764,0.0,0.0,0.0,0.0,0.05,0.0615384615384615,0.1166666666666666,0.0391666666666666,0.0,0.0333333333333333,0.0728571428571428,0.0,0.0363636363636363
212,19171.0,Sweets,"Cocoa, dry powder, unsweetened, HERSHEY'S European Style Cocoa",400.0,20.0,10.0,60.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,18006.0,Baked Products,"Bagels, cinnamon-raisin, toasted",294.0,10.6,1.8,59.3,6.43,2.5,23.0,0.06,0.0,0.6,0.34,162.0,2.9810000000000003,0.268,0.33,20.0,0.16,4.09,23.0,0.3279999999999999,83.0,33.3,0.81,0.0255555555555555,0.0352941176470588,0.0,0.0066666666666666,0.0226666666666666,0.405,0.1863125,0.2061538461538461,0.275,0.0166666666666666,0.0001777777777777,0.0547619047619047,0.1185714285714285,0.6054545454545454,0.0736363636363636
214,8685.0,Breakfast Cereals,"Cereals ready-to-eat, QUAKER WHOLE HEARTS oat cereal",376.0,7.63,5.61,80.1,21.53,9.1,0.0,1.586,4.75,71.3,5.58,0.0,15.855,1.348,2.378,0.0,0.0,32.11,77.0,0.0,322.0,0.0,11.89,0.0,0.9329411764705884,1.9791666666666667,0.7922222222222222,0.372,0.0,0.9909375,1.036923076923077,1.981666666666667,0.0,0.0,0.1833333333333332,0.46,0.0,1.080909090909091
215,17419.0,"Lamb, Veal, and Game Products","Lamb, New Zealand, imported, rack - fully frenched, separable lean and fat, cooked, fast roasted",195.0,23.56,11.2,0.01,0.0,0.0,5.0,0.28,1.28,0.0,0.33,0.0,6.037000000000001,0.204,0.06,11.0,0.122,1.74,23.0,0.009,195.0,4.3,2.52,0.0055555555555555,0.1647058823529412,0.5333333333333333,0.0,0.022,0.0,0.3773125,0.1569230769230769,0.05,0.0091666666666666,0.0001355555555555,0.0547619047619047,0.2785714285714286,0.0781818181818181,0.2290909090909091
216,14003.0,Beverages,"Alcoholic beverage, beer, regular, all",43.0,0.46,0.0,3.55,0.0,0.0,0.0,0.046,0.02,0.0,0.0,6.0,0.513,0.025,0.005,4.0,0.005,0.02,6.0,0.008,14.0,0.6,0.01,0.0,0.0270588235294117,0.0083333333333333,0.0,0.0,0.015,0.0320625,0.0192307692307692,0.0041666666666666,0.0033333333333333,5.555555555555557e-06,0.0142857142857142,0.02,0.0109090909090909,0.0009090909090909
217,11432.0,Vegetables and Vegetable Products,"Radishes, oriental, dried",271.0,7.9,0.72,63.37,37.32,23.9,0.0,0.618,0.0,0.0,0.01,295.0,3.4,0.68,0.27,629.0,1.631,6.73,170.0,0.539,204.0,0.7,2.13,0.0,0.3635294117647059,0.0,0.0,0.0006666666666666,0.7375,0.2125,0.5230769230769231,0.225,0.5241666666666667,0.0018122222222222,0.4047619047619048,0.2914285714285714,0.0127272727272727,0.1936363636363636
218,19056.0,Snacks,"Snacks, tortilla chips, plain, white corn, salted",472.0,7.1,20.68,67.78,0.78,5.4,0.0,0.179,0.36,0.0,3.53,12.0,0.838,0.07,0.14,106.0,0.0969999999999999,1.52,84.0,0.3879999999999999,225.0,5.2,1.38,0.0,0.1052941176470588,0.15,0.0,0.2353333333333333,0.03,0.052375,0.0538461538461538,0.1166666666666666,0.0883333333333333,0.0001077777777777,0.2,0.3214285714285714,0.0945454545454545,0.1254545454545454
219,8143.0,Breakfast Cereals,"Cereals, WHEATENA, cooked with water",56.0,2.0,0.5,11.8,0.0,2.7,0.0,0.019,0.0,0.0,0.0,7.0,0.55,0.02,0.01,80.0,0.052,0.56,20.0,0.8220000000000001,60.0,0.0,0.69,0.0,0.0111764705882352,0.0,0.0,0.0,0.0175,0.034375,0.0153846153846153,0.0083333333333333,0.0666666666666666,5.777777777777778e-05,0.0476190476190476,0.0857142857142857,0.0,0.0627272727272727
220,19188.0,Sweets,"Puddings, chocolate, dry mix, regular",362.0,2.6,2.1,89.3,42.88,4.5,0.0,0.016,0.0,0.0,0.01,4.0,0.33,0.071,0.015,53.0,0.518,1.82,67.0,0.537,88.0,3.3,0.9,0.0,0.0094117647058823,0.0,0.0,0.0006666666666666,0.01,0.020625,0.0546153846153846,0.0125,0.0441666666666666,0.0005755555555555,0.1595238095238095,0.1257142857142857,0.06,0.0818181818181818
221,1096.0,Dairy and Egg Products,"Milk, canned, evaporated, with added vitamin D and without added vitamin A",134.0,6.81,7.56,10.04,10.04,0.0,65.0,0.05,0.16,1.9,0.14,8.0,0.1939999999999999,0.316,0.047,261.0,0.016,0.19,24.0,0.006,203.0,2.3,0.77,0.0722222222222222,0.0294117647058823,0.0666666666666666,0.0211111111111111,0.0093333333333333,0.02,0.012125,0.2430769230769231,0.0391666666666666,0.2175,1.7777777777777773e-05,0.0571428571428571,0.29,0.0418181818181818,0.07
222,7279.0,Sausages and Luncheon Meats,HORMEL WRANGLER Beef Franks,290.0,12.58,25.69,2.11,1.67,0.0,4.0,0.0,0.0,19.9,0.0,11.0,0.0,0.0,0.0,14.0,0.1,1.8,14.0,0.0,0.0,0.0,2.3,0.0044444444444444,0.0,0.0,0.2211111111111111,0.0,0.0275,0.0,0.0,0.0,0.0116666666666666,0.0001111111111111,0.0333333333333333,0.0,0.0,0.209090909090909
223,19042.0,Snacks,"Snacks, potato chips, barbecue-flavor",485.0,6.41,30.69,56.19,5.47,3.8,19.0,0.374,0.0,58.0,4.09,60.0,4.809,0.1169999999999999,0.216,35.0,0.244,1.36,58.0,0.3779999999999999,145.0,0.4,0.97,0.0211111111111111,0.22,0.0,0.6444444444444445,0.2726666666666667,0.15,0.3005625,0.09,0.18,0.0291666666666666,0.0002711111111111,0.1380952380952381,0.2071428571428572,0.0072727272727272,0.0881818181818181
224,11521.0,Vegetables and Vegetable Products,"Taro leaves, cooked, steamed, without salt",24.0,2.72,0.41,4.02,0.0,2.0,212.0,0.072,0.0,35.5,0.0,48.0,1.267,0.38,0.139,86.0,0.14,1.18,20.0,0.371,27.0,0.9,0.21,0.2355555555555555,0.0423529411764705,0.0,0.3944444444444444,0.0,0.12,0.0791875,0.2923076923076923,0.1158333333333333,0.0716666666666666,0.0001555555555555,0.0476190476190476,0.0385714285714285,0.0163636363636363,0.019090909090909
225,1200.0,Dairy and Egg Products,Reddi Wip Fat Free Whipped Topping,149.0,3.0,5.0,25.0,16.0,0.4,49.0,0.123,1.48,0.0,0.09,17.0,0.364,0.619,0.148,108.0,0.019,0.03,8.0,0.0,68.0,3.0,0.31,0.0544444444444444,0.0723529411764705,0.6166666666666667,0.0,0.006,0.0425,0.02275,0.4761538461538462,0.1233333333333333,0.09,2.111111111111111e-05,0.019047619047619,0.0971428571428571,0.0545454545454545,0.0281818181818181
226,13320.0,Beef Products,"Beef, variety meats and by-products, brain, cooked, simmered",151.0,11.67,10.53,1.48,0.0,0.0,6.0,0.143,10.1,10.5,1.67,5.0,3.62,0.217,0.069,9.0,0.23,2.3,12.0,0.0279999999999999,335.0,21.8,1.09,0.0066666666666666,0.0841176470588235,4.208333333333333,0.1166666666666666,0.1113333333333333,0.0125,0.22625,0.1669230769230769,0.0575,0.0075,0.0002555555555555,0.0285714285714285,0.4785714285714286,0.3963636363636364,0.0990909090909091
227,14152.0,Beverages,"Alcoholic Beverage, wine, table, red, Burgundy",86.0,0.07,0.0,3.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,20630.0,Cereal Grains and Pasta,"Wheat flour, white (industrial), 10% protein, unbleached, enriched",366.0,9.71,1.48,76.22,0.49,2.4,0.0,0.037,0.0,0.0,0.38,268.0,5.952999999999999,0.445,0.736,20.0,0.188,5.06,25.0,0.818,107.0,14.6,1.02,0.0,0.0217647058823529,0.0,0.0,0.0253333333333333,0.67,0.3720625,0.3423076923076923,0.6133333333333334,0.0166666666666666,0.0002088888888888,0.0595238095238095,0.1528571428571428,0.2654545454545454,0.0927272727272727
229,8121.0,Breakfast Cereals,"Cereals, oats, regular and quick, unenriched, cooked with water (includes boiling and microwaving), without salt",71.0,2.54,1.52,12.0,0.27,1.7,0.0,0.005,0.0,0.0,0.08,6.0,0.225,0.016,0.076,9.0,0.074,0.9,27.0,0.58,77.0,5.4,1.0,0.0,0.0029411764705882,0.0,0.0,0.0053333333333333,0.015,0.0140625,0.0123076923076923,0.0633333333333333,0.0075,8.222222222222222e-05,0.0642857142857142,0.11,0.0981818181818182,0.0909090909090909
230,19017.0,Snacks,"Snacks, granola bars, hard, chocolate chip",438.0,7.3,16.3,72.1,0.0,4.4,2.0,0.0579999999999999,0.01,0.1,0.0,13.0,0.555,0.1,0.18,77.0,0.261,3.05,72.0,1.507,204.0,12.5,1.93,0.0022222222222222,0.0341176470588235,0.0041666666666666,0.0011111111111111,0.0,0.0325,0.0346875,0.0769230769230769,0.15,0.0641666666666666,0.00029,0.1714285714285714,0.2914285714285714,0.2272727272727273,0.1754545454545454
231,8393.0,Breakfast Cereals,"Cereals ready-to-eat, KASHI GOLEAN",311.0,24.89,2.2,67.19,16.5,20.1,5.0,0.14,0.0,0.0,0.38,107.0,1.7,0.1,0.23,119.0,1.449,6.09,101.0,2.7880000000000003,301.0,17.1,1.7,0.0055555555555555,0.0823529411764706,0.0,0.0,0.0253333333333333,0.2675,0.10625,0.0769230769230769,0.1916666666666666,0.0991666666666666,0.00161,0.2404761904761905,0.43,0.3109090909090909,0.1545454545454545
232,10853.0,Pork Products,"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored",110.0,17.21,3.8,1.82,0.14,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,14.0,0.1,1.1,21.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0155555555555555,0.0,0.0,0.0,0.0,0.0,0.0116666666666666,0.0001111111111111,0.05,0.0,0.0,0.1272727272727272
233,11008.0,Vegetables and Vegetable Products,"Artichokes, (globe or french), cooked, boiled, drained, without salt",53.0,2.89,0.34,11.95,0.99,8.6,1.0,0.081,0.0,7.4,0.19,89.0,1.11,0.089,0.05,21.0,0.127,0.61,42.0,0.225,73.0,0.2,0.4,0.0011111111111111,0.0476470588235294,0.0,0.0822222222222222,0.0126666666666666,0.2225,0.069375,0.0684615384615384,0.0416666666666666,0.0175,0.0001411111111111,0.1,0.1042857142857142,0.0036363636363636,0.0363636363636363
234,25022.0,Snacks,"Snacks, FRITOLAY, SUNCHIPS, multigrain, French onion flavor",496.0,8.68,22.15,65.49,8.82,7.8,0.0,0.289,0.0,0.9,0.0,0.0,2.399,0.018,0.187,42.0,0.0,1.55,67.0,0.0,215.0,0.0,1.38,0.0,0.1699999999999999,0.0,0.01,0.0,0.0,0.1499375,0.0138461538461538,0.1558333333333333,0.035,0.0,0.1595238095238095,0.3071428571428572,0.0,0.1254545454545454
235,20078.0,Cereal Grains and Pasta,"Wheat germ, crude",360.0,23.15,9.72,51.8,0.0,13.2,0.0,1.3,0.0,0.0,0.0,281.0,6.813,0.499,1.882,39.0,0.7959999999999999,6.26,239.0,13.300999999999998,842.0,79.2,12.29,0.0,0.7647058823529412,0.0,0.0,0.0,0.7025,0.4258125,0.3838461538461537,1.5683333333333334,0.0325,0.0008844444444444,0.569047619047619,1.2028571428571428,1.44,1.1172727272727272
236,11130.0,Vegetables and Vegetable Products,"Carrots, frozen, unprepared",36.0,0.78,0.46,7.9,4.76,3.3,710.0,0.095,0.0,2.5,0.57,10.0,0.4639999999999999,0.037,0.044,36.0,0.074,0.44,12.0,0.171,33.0,0.7,0.33,0.7888888888888889,0.0558823529411764,0.0,0.0277777777777777,0.038,0.025,0.0289999999999999,0.0284615384615384,0.0366666666666666,0.03,8.222222222222222e-05,0.0285714285714285,0.0471428571428571,0.0127272727272727,0.03
237,1114.0,Dairy and Egg Products,"Whey, sweet, fluid",27.0,0.85,0.36,5.14,5.14,0.0,3.0,0.031,0.28,0.1,0.0,1.0,0.074,0.158,0.036,47.0,0.004,0.06,8.0,0.001,46.0,1.9,0.13,0.0033333333333333,0.018235294117647,0.1166666666666666,0.0011111111111111,0.0,0.0025,0.004625,0.1215384615384615,0.03,0.0391666666666666,4.444444444444443e-06,0.019047619047619,0.0657142857142857,0.0345454545454545,0.0118181818181818
238,11732.0,Vegetables and Vegetable Products,"Beans, snap, yellow, frozen, cooked, boiled, drained, without salt",28.0,1.49,0.17,6.45,1.23,3.0,6.0,0.06,0.0,4.1,0.04,23.0,0.3829999999999999,0.09,0.035,49.0,0.061,0.88,24.0,0.3229999999999999,31.0,0.4,0.48,0.0066666666666666,0.0352941176470588,0.0,0.0455555555555555,0.0026666666666666,0.0575,0.0239375,0.0692307692307692,0.0291666666666666,0.0408333333333333,6.777777777777778e-05,0.0571428571428571,0.0442857142857142,0.0072727272727272,0.0436363636363636
239,22982.0,"Meals, Entrees, and Side Dishes","KASHI, STEAM MEAL, Chicken Fettuccine, Frozen Entree",99.0,6.2,2.7,14.0,1.3,2.0,0.0,0.05,0.0,0.0,0.45,0.0,1.8,0.07,0.09,28.0,0.0,0.6,6.0,0.0,25.0,0.0,0.1,0.0,0.0294117647058823,0.0,0.0,0.03,0.0,0.1125,0.0538461538461538,0.075,0.0233333333333333,0.0,0.0142857142857142,0.0357142857142857,0.0,0.009090909090909
240,15171.0,Finfish and Shellfish Products,"Mollusks, oyster, Pacific, raw",81.0,9.45,2.3,4.95,0.0,0.0,81.0,0.05,16.0,8.0,0.0,10.0,2.01,0.233,0.067,8.0,1.5759999999999998,5.11,22.0,0.643,162.0,77.0,16.62,0.09,0.0294117647058823,6.666666666666668,0.0888888888888888,0.0,0.025,0.125625,0.1792307692307692,0.0558333333333333,0.0066666666666666,0.0017511111111111,0.0523809523809523,0.2314285714285714,1.4,1.510909090909091
241,1035.0,Dairy and Egg Products,"Cheese, provolone",351.0,25.58,26.62,2.14,0.56,0.0,236.0,0.073,1.46,0.0,0.23,10.0,0.156,0.321,0.019,756.0,0.026,0.52,28.0,0.01,496.0,14.5,3.23,0.2622222222222222,0.0429411764705882,0.6083333333333334,0.0,0.0153333333333333,0.025,0.00975,0.2469230769230769,0.0158333333333333,0.63,2.888888888888889e-05,0.0666666666666666,0.7085714285714285,0.2636363636363636,0.2936363636363636
242,11295.0,Vegetables and Vegetable Products,"Onion rings, breaded, par fried, frozen, unprepared",258.0,3.15,14.1,30.53,0.0,1.8,0.0,0.132,0.0,4.6,0.0,68.0,0.693,0.079,0.1,46.0,0.074,0.93,14.0,0.299,49.0,2.4,0.36,0.0,0.0776470588235294,0.0,0.0511111111111111,0.0,0.17,0.0433125,0.0607692307692307,0.0833333333333333,0.0383333333333333,8.222222222222222e-05,0.0333333333333333,0.07,0.0436363636363636,0.0327272727272727
243,23315.0,Beef Products,"Beef, Australian, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean and fat, raw",127.0,21.77,4.45,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041666666666666,0.0,0.0,0.0,0.0,0.0
244,20009.0,Cereal Grains and Pasta,"Buckwheat groats, roasted, dry",346.0,11.73,2.71,74.95,0.0,10.3,0.0,0.353,0.0,0.0,0.0,42.0,5.135,0.271,0.2239999999999999,17.0,0.624,2.47,221.0,1.618,319.0,8.4,2.42,0.0,0.2076470588235294,0.0,0.0,0.0,0.105,0.3209375,0.2084615384615384,0.1866666666666666,0.0141666666666666,0.0006933333333333,0.5261904761904762,0.4557142857142858,0.1527272727272727,0.22
245,11233.0,Vegetables and Vegetable Products,"Kale, raw",49.0,4.28,0.93,8.75,2.26,3.6,500.0,0.271,0.0,120.0,1.54,141.0,1.0,0.13,0.11,150.0,1.499,1.47,47.0,0.659,92.0,0.9,0.56,0.5555555555555556,0.1594117647058823,0.0,1.3333333333333333,0.1026666666666666,0.3525,0.0625,0.1,0.0916666666666666,0.125,0.0016655555555555,0.1119047619047619,0.1314285714285714,0.0163636363636363,0.0509090909090909
246,11906.0,Vegetables and Vegetable Products,"Corn, sweet, white, canned, cream style, regular pack",74.0,1.74,0.42,18.62,2.21,1.2,0.0,0.063,0.0,4.6,0.07,45.0,0.96,0.053,0.025,4.0,0.022,0.31,15.0,0.068,40.0,0.4,0.56,0.0,0.0370588235294117,0.0,0.0511111111111111,0.0046666666666666,0.1125,0.06,0.0407692307692307,0.0208333333333333,0.0033333333333333,2.444444444444444e-05,0.0357142857142857,0.0571428571428571,0.0072727272727272,0.0509090909090909
247,18481.0,Baked Products,"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted cherry",397.0,4.2,10.2,72.0,36.0,1.0,289.0,0.39,0.0,0.0,0.0,0.0,3.85,0.33,0.29,25.0,0.19,3.5,14.0,0.0,80.0,0.0,1.46,0.3211111111111111,0.2294117647058824,0.0,0.0,0.0,0.0,0.240625,0.2538461538461538,0.2416666666666667,0.0208333333333333,0.0002111111111111,0.0333333333333333,0.1142857142857142,0.0,0.1327272727272727
248,18253.0,Baked Products,"Doughnuts, french crullers, glazed",412.0,3.1,18.3,59.5,35.11,1.2,2.0,0.02,0.05,0.0,0.16,66.0,2.13,0.23,0.181,26.0,0.07,2.42,12.0,0.215,123.0,2.2,0.26,0.0022222222222222,0.0117647058823529,0.0208333333333333,0.0,0.0106666666666666,0.165,0.133125,0.1769230769230769,0.1508333333333333,0.0216666666666666,7.777777777777778e-05,0.0285714285714285,0.1757142857142857,0.04,0.0236363636363636
249,11254.0,Vegetables and Vegetable Products,"Lotus root, raw",74.0,2.6,0.1,17.23,0.0,4.9,0.0,0.258,0.0,44.0,0.0,13.0,0.4,0.22,0.16,45.0,0.257,1.16,23.0,0.261,100.0,0.7,0.39,0.0,0.1517647058823529,0.0,0.4888888888888889,0.0,0.0325,0.025,0.1692307692307692,0.1333333333333333,0.0375,0.0002855555555555,0.0547619047619047,0.1428571428571428,0.0127272727272727,0.0354545454545454
250,11711.0,Vegetables and Vegetable Products,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",19.0,0.84,0.18,4.32,1.95,2.0,6.0,0.0409999999999999,0.0,33.0,0.14,51.0,0.28,0.053,0.051,9.0,0.033,0.38,16.0,0.086,36.0,0.2,0.77,0.0066666666666666,0.0241176470588235,0.0,0.3666666666666665,0.0093333333333333,0.1275,0.0175,0.0407692307692307,0.0425,0.0075,3.6666666666666666e-05,0.0380952380952381,0.0514285714285714,0.0036363636363636,0.07
